,Customer_Code,AddressGeographicalX,AddressGeographicalY,cluster
24797,A8600030,30.649521000000004,50.422171,365
24798,A8600032,30.457931,50.518817999999996,128
24799,A8600033,30.627021000000003,50.405611,1077
24800,A8600034,30.36447,50.456831,356
24801,A8600036,30.631873,50.401045,442
24802,A8600037,30.639483000000002,50.48472,1078
24803,A8600038,30.606321,50.480016,479
24804,A8600039,30.586808,50.506851,1908
24806,A8600041,30.4757,50.45,49
24807,A8600042,30.48715,50.442778000000004,105
24808,A8600043,30.65537,50.404708,1979
24809,A8600044,30.507146000000002,50.490665,1081
24810,A8600026,30.491096000000002,50.437356,149
24811,A8100154,30.596731,50.475315,870
24812,A8100153,30.605676000000003,50.480315999999995,479
24813,A8100152,30.602746000000003,50.486553,1082
24814,A7900117,30.657528000000003,50.403381,1979
24815,A7900118,30.640458000000002,50.408738,1778
24816,A7900119,30.622603,50.402120000000004,443
24817,A8000002,30.485303000000002,50.439583,43
24818,A8000003,30.444498,50.44019,887
24819,A8000004,30.447453000000003,50.440613,1726
24820,A8000005,30.450560999999997,50.437847999999995,258
24821,A8000007,30.442696,50.44263,1086
24822,A8000008,30.442261,50.444413,810
24823,A8000015,30.561251000000002,50.427401,1087
24824,A8000016,30.561051000000003,50.427541,1087
24825,A8000019,30.577181,50.446241,1088
24826,A8000022,30.558701,50.422940999999994,1907
24836,A8000057,30.538140999999996,50.356621000000004,1090
24837,A8000058,30.554901,50.359951,1980
24838,A8000063,30.522579999999998,50.37635,1981
24839,A8000065,30.528209999999998,50.38354,1982
24842,A8001229,30.623933,50.391890000000004,1804
24843,A7900116,30.650122999999997,50.405640000000005,300
24844,A7900113,30.616715999999997,50.402938,1095
24846,A7900111,30.640471,50.40278,1096
24847,A7900026,30.65573,50.408145000000005,288
24848,A7900027,30.651783000000002,50.400933,310
24849,A7900029,30.653129999999997,50.402318,310
24850,A7900031,30.615776,50.411316,426
24851,A7900034,30.626413,50.404488,1077
24852,A7900036,30.617216,50.404548,1097
24853,A7900043,30.633979999999998,50.397683,422
24854,A7900052,30.653096,50.40254,310
24855,A7900057,30.66808,50.405111,1983
24856,A7900066,30.651598,50.398356,310
24857,A7900067,30.651026,50.400785,310
24858,A7900068,30.641793,50.396043,293
24859,A7900070,30.637684999999998,50.397059999999996,582
24860,A7900074,30.626656,50.402656,351
24861,A8100002,30.622895,50.468968,160
24862,A7900075,30.612423,50.407203,1099
24863,A7900078,30.603301000000002,50.412413,1790
24864,A7900079,30.675859999999997,50.406225,1101
24865,A7900081,30.643656,50.408511,1778
24866,A7900082,30.690841,50.387671000000005,285
24867,A7900084,30.652428000000004,50.398073,310
24868,A7900085,30.626321,50.408378000000006,431
24869,A7900090,30.621328000000002,50.383715,1984
24870,A7900094,30.613915000000002,50.399873,445
24871,A7900099,30.626115999999996,50.415315,1104
24872,A7900100,30.638976,50.41135,350
24873,A7900102,30.69799,50.385533,429
24874,A7900104,30.692963,50.389143,1105
24875,A7900105,30.655896000000002,50.40828,288
24876,A7900109,30.62858,50.407226,431
24877,A7900076,30.643278000000002,50.396411,293
24878,NZ800057,30.622351000000002,50.525155,391
24879,A8100006,30.615637,50.471748,416
24881,A8100097,30.6081,50.484956,1985
24882,A8100100,30.594590000000004,50.488415,1986
24883,A8100103,30.638463,50.479133000000004,1736
24884,A8100104,30.643643,50.464917,97
24885,A8100106,30.592781,50.48842,819
24886,A8100108,30.601415999999997,50.483045000000004,1986
24896,A8100123,30.549331,50.363071000000005,109
24898,A8100131,30.676226,50.555913000000004,1987
24899,A8100132,30.670626000000002,50.572483,549
24900,A8100134,30.487370000000002,50.36847,1988
24901,A8100135,30.628251000000002,50.481792999999996,1876
24903,A8100137,30.602508,50.479385,1986
24905,A8100141,30.532411,50.350411,1989
24906,A8100143,30.631333,50.478885,115
24907,A8100144,30.643873,50.464876000000004,97
24909,A8100148,30.664945,50.470615,1990
24910,A8100096,30.644168,50.465293,97
24911,A8100093,30.614146,50.458038,94
24912,A8100091,30.602093,50.491443,113
24913,A8100088,30.630696,50.487086,823
24915,A8100011,30.560461,50.427881,1087
24917,A8100022,30.597860999999998,50.479878,1962
24919,A8100030,30.623208,50.470915999999995,160
24920,A8100032,30.613926,50.549571,1991
24921,A8100033,30.548921000000004,50.410421,792
24923,A8100036,30.538441,50.356541,1090
24925,A8100040,30.686193,50.559795,550
24928,A8100007,30.633554999999998,50.483683,339
24929,A8100046,30.627756,50.476776,336
24930,A8100048,30.629368,50.463171,112
24931,A8100049,30.646190999999998,50.465711,97
24935,A8100063,30.630565,50.473511,1118
24936,A8100066,30.619425,50.477915,1876
24937,A8100071,30.60308,50.486734999999996,1082
24938,A8100073,30.623285,50.46476,1910
24939,A8100074,30.621159999999996,50.464894,1121
24940,A8100075,30.632045,50.482565,100
24941,A8100076,30.628263,50.462388,112
24942,A8100078,30.598872999999998,50.468655,1122
24944,A8100047,30.643777000000004,50.465019,97
24945,L1300064,30.498070000000002,50.509593,120
24947,L1300062,30.4909,50.509775,190
24948,Q9200022,30.338534999999997,50.379068,1992
24950,Q9200025,30.459590000000002,50.383340999999994,1124
24951,Q9200027,30.415798,50.395641,1993
24954,Q9200028,30.358455,50.376276000000004,1894
24955,Q9200029,30.532596,50.403703,597
24959,Q9200032,30.48377,50.391385,1010
24960,Q9200033,30.50736,50.398268,56
24961,Q9200036,30.493561,50.388166,53
24962,Q9200040,30.451755,50.383305,185
24963,Q9200021,30.327445,50.378096,694
24966,GN100013,30.51115,50.36101,1994
24968,GN100009,30.41602,50.36187,1995
24970,GN100010,30.4305,50.40378,1996
24973,Q9200013,30.429391,50.37981,1997
24974,Q9200014,30.45978,50.387423,1720
24977,Q9200016,30.461661,50.384461,1720
24979,Q9200018,30.422493,50.396813,584
24980,Q9200019,30.532731,50.381921000000006,1998
24981,Q9200020,30.462945,50.389261,13
24987,Q9200053,30.453159999999997,50.366625,75
24988,Q9200054,30.529845,50.398953000000006,79
24989,GN100040,30.520690000000002,50.37295,1981
24993,GN300002,30.530490999999998,50.563361,1999
24995,GN300003,30.493759999999998,50.502165999999995,1784
25002,GN100022,30.597820000000002,50.36522,2000
25003,Q9200051,30.446183,50.379625,844
25004,Q9200049,30.451321000000004,50.374863,2001
25008,Q9200043,30.454258000000003,50.365575,75
25009,Q9200044,30.456838,50.368590000000005,75
25010,GN100028,30.331459999999996,50.36877,2002
25014,Q9200045,30.471790999999996,50.387858,1140
25015,Q9200046,30.471998,50.387306,1140
25016,Q9200047,30.482015000000004,50.390251,1010
25018,Q9200048,30.495243,50.392381,2003
25020,Q9200050,30.446176,50.379468,844
25024,Q9000019,30.421222999999998,50.520938,1933
25025,Q9000020,30.469572999999997,50.486755,219
25026,Q9000021,30.511879999999998,50.463861,2004
25027,Q9000022,30.481775,50.487088,1786
25028,Q9000024,30.503357,50.475234,1769
25029,Q9000025,30.438443,50.459188,1701
25030,Q9000026,30.496609999999997,50.477246,328
25031,Q9000030,30.477126000000002,50.452354,1840
25032,Q9000031,30.478066,50.474815,2005
25033,Q9000032,30.47447,50.470745,228
25034,Q9000033,30.484385999999997,50.469008,458
25035,Q9000035,30.459015,50.495275,47
25036,Q9000037,30.451025,50.481365000000004,19
25037,Q9000038,30.468242,50.488490999999996,1786
25038,Q9000039,30.488906,50.475956,1150
25039,Q9000016,30.426471000000003,50.460121,573
25040,Q9000040,30.489614000000003,50.475656,1150
25041,J6300002,30.494078000000002,50.442766,105
25042,J6300021,30.452256,50.446697,44
25043,J7700008,30.435005,50.462804999999996,386
25044,J7700007,30.617563,50.510892999999996,1151
25045,J7700006,30.44582,50.500415000000004,655
25046,J7700005,30.409568,50.477531,1926
25047,J7700004,30.599296000000002,50.428197999999995,1153
25048,22500004,30.3892,50.43595,1154
25049,Q9000009,30.474288,50.471731,228
25050,Q9000011,30.413008,50.463097999999995,2006
25051,Q9000013,30.50682,50.469073,2007
25055,Q9000015,30.424668,50.493221000000005,2008
25056,J6400005,30.599220000000003,50.495375,1015
25057,J6300022,30.51987,50.407815,135
25058,J6300017,30.48088,50.46136,67
25060,Q9000041,30.445142999999998,50.454808,384
25061,Q9100003,30.360963,50.454691,1909
25062,Q9100042,30.374298,50.42693,1159
25063,Q9100044,30.398021000000004,50.434913,1160
25064,Q9100045,30.409298,50.440715000000004,1838
25065,Q9100047,30.345499,50.461363,517
25066,Q9100048,30.410414000000003,50.444962,325
25067,KE70006,30.523328999999997,50.416038,137
25068,KE64641,30.4498,50.428447999999996,1714
25069,Q9100049,30.378591999999998,50.439440999999995,255
25070,Q9100050,30.361869,50.430119,156
25071,Q9200003,30.463268,50.365611,14
25073,Q9200005,30.421463,50.3962,584
25076,GN100002,30.432370000000002,50.35176,2009
25077,Q9100041,30.367223,50.426021,352
25078,Q9000043,30.527955,50.475335,2010
25079,Q9100039,30.354635,50.46455,516
25080,Q9100035,30.3892,50.43595,1154
25081,Q9100004,30.33742,50.459413,1774
25082,Q9100007,30.433071,50.443431,73
25083,Q9100008,30.416959999999996,50.444938,821
25084,Q9100010,30.384240999999996,50.431315999999995,591
25085,Q9100014,30.376555,50.401295000000005,493
25086,Q9100015,30.419593,50.445322999999995,875
25087,Q9100016,30.399918,50.432615000000006,762
25088,Q9100017,30.376508,50.431901,927
25089,Q9100019,30.420710999999997,50.445195,875
25090,Q9100022,30.348547999999997,50.46229,1166
25091,Q9100025,30.410567999999998,50.444421000000006,325
25092,Q9100026,30.341181,50.438423,2011
25093,Q9100027,30.348452,50.42202,699
25094,Q9100029,30.398156,50.430285999999995,737
25095,Q9100030,30.461534999999998,50.45532,2012
25096,Q9100036,30.337375,50.470595,575
25097,J7700009,30.643355,50.46209,956
25099,GN600062,30.3,50.5,450
25101,13120121,30.633084999999998,50.403503,1781
25102,13120122,30.652963,50.400871,310
25103,80600001,30.50674,50.510225,405
25104,80600002,30.497204999999997,50.511978000000006,120
25105,80600003,30.500451,50.512215000000005,120
25106,80600004,30.497135999999998,50.511829999999996,120
25107,80600008,30.498905,50.500498,197
25108,80600010,30.498333000000002,50.486546000000004,130
25109,80600015,30.515615999999998,50.523283,1170
25110,80600022,30.453215000000004,50.508466,1750
25111,80600023,30.593775,50.456175,482
25112,80600034,30.451503000000002,50.52131,277
25113,80600036,30.510154999999997,50.513428000000005,1797
25114,80600037,30.519820000000003,50.530815999999994,2013
25115,13120118,30.617019,50.398452,496
25116,80600038,30.514784000000002,50.515078,1797
25117,13120115,30.405653000000004,50.475848,729
25118,13120111,30.406753000000002,50.459641,132
25119,13110079,30.628278,50.405565,1077
25120,13110080,30.617941,50.457770000000004,2014
25121,13110081,30.600763,50.410445,1176
25122,13110090,30.616558,50.398581,496
25123,13110092,30.603434999999998,50.393113,484
25124,13110093,30.605320000000003,50.392084999999994,41
25125,13110096,30.62867,50.399676,430
25126,13110099,30.620960999999998,50.406453000000006,446
25127,13110100,30.619925,50.405736,446
25128,13110103,30.665395,50.426016,1177
25129,13110104,30.465735,50.448913,621
25130,13110105,30.641338,50.397973,420
25131,13120108,30.60377,50.393253,484
25132,13120109,30.467312,50.462525,637
25133,13120110,30.651598,50.398356,310
25134,13120112,30.515172999999997,50.438531,89
25135,13110076,30.49488,50.493666,1916
25136,80600040,30.513083,50.525868,1797
25137,80600059,30.581621000000002,50.494683,565
25138,80600109,30.611081,50.508557,1012
25139,80600112,30.515660999999998,50.52598,398
25140,80600113,30.486796000000002,50.509405,836
25141,80600115,30.595495,50.513758,1800
25142,80600120,30.602036,50.513051000000004,1800
25143,80600123,30.511051000000002,50.515935999999996,1797
25144,80600125,30.583821,50.498909999999995,2015
25145,80600127,30.615166,50.532071,508
25146,80600130,30.514403,50.52834,1068
25147,80600131,30.606345,50.520401,1795
25148,80600132,30.500334999999996,50.522733,275
25149,80600136,30.517651,50.491735999999996,2016
25150,80600137,30.604536,50.502345,1064
25151,80600138,30.62105,50.50927,281
25152,80600139,30.584435,50.50223,835
25153,80600107,30.513855,50.492875,769
25154,80600041,30.49917,50.510418,120
25155,80600106,30.492068,50.522576,1868
25156,80600104,30.503835,50.525406,275
25157,80600062,30.50102,50.523058,275
25158,80600064,30.497093,50.503413,197
25159,80600066,30.496763,50.517376,2017
25160,80600069,30.487393,50.514733,1821
25161,80600070,30.489193,50.519940999999996,1868
25162,80600071,30.486665999999996,50.511179999999996,1821
25163,80600077,30.608334999999997,50.5088,22
25164,80600078,30.592948,50.502168,476
25165,80600082,30.581876,50.495165,565
25166,80600086,30.591195000000003,50.502325,476
25167,80600089,30.595645,50.510411,1191
25168,80600092,30.601728,50.525255,347
25169,80600093,30.601795000000003,50.527004999999996,829
25170,80600094,30.49476,50.510472,120
25171,80600103,30.593631,50.500856,476
25172,80600105,30.501904999999997,50.497396,118
25174,13110074,30.466878,50.428354999999996,1712
25176,13100023,30.68437,50.396961,2018
25177,13100008,30.627538,50.402213,351
25178,13100004,30.646635999999997,50.43412,72
25179,13100003,30.601395,50.433111,975
25180,13100002,30.605375,50.392281,41
25181,13100001,30.642025,50.395545,293
25182,13110020,30.660829999999997,50.425585,1194
25183,13110022,30.614533,50.415056,2019
25184,13110023,30.622335999999997,50.403488,443
25191,13100025,30.639936,50.428445,308
25193,13100028,30.652471000000002,50.429351000000004,813
25194,13100035,30.676778000000002,50.406571,1101
25197,GN900002,30.377215000000003,50.380532,1703
25198,QD300002,30.632685,50.523,174
25200,QD600026,30.510531,50.487646999999996,461
25202,GN900006,30.329709,50.433902,414
25203,GN900007,30.357398,50.443351,1901
25205,GN900010,30.359539,50.373364,1894
25208,13100038,30.686684999999997,50.42398,1776
25209,13100036,30.655905999999998,50.419321000000004,650
25211,13110073,30.486105,50.508206,836
25214,13110045,30.516191,50.368821000000004,2020
25215,13110046,30.440245,50.507156,1734
25216,13110047,30.447801000000002,50.453468,847
25217,13110048,30.450453999999997,50.513713,188
25218,13110049,30.620678,50.469384999999996,160
25219,13110050,30.626453,50.465465,112
25220,13110051,30.611047999999997,50.454041,329
25221,13110053,30.337809999999998,50.471703000000005,575
25222,13110055,30.492893,50.353756,264
25223,13110056,30.495406,50.351253,2021
25224,13110057,30.64508,50.463361,97
25225,13110058,30.462728000000002,50.518591,805
25226,13110059,30.455315999999996,50.432503000000004,45
25229,13110044,30.525266,50.413778,107
25231,13110043,30.583678000000003,50.491621,98
25232,13110041,30.433365999999996,50.442075,73
25234,13110026,30.673345,50.425075,1203
25235,13110027,30.37482,50.425706,1159
25236,13110028,30.619903000000004,50.523993,776
25237,13110029,30.461165,50.470960999999996,1763
25240,13110030,30.576667999999998,50.49778,2015
25241,13110031,30.419334999999997,50.51044,2022
25242,13110032,30.604076,50.484673,1063
25243,13110033,30.490278000000004,50.505668,1207
25244,13110036,30.635816,50.399908,369
25245,13110037,30.631921000000002,50.395711,319
25246,13110038,30.608435999999998,50.52022,206
25247,13110039,30.64971,50.40654,300
25248,13110042,30.402890999999997,50.411004999999996,1817
25249,80600140,30.60497,50.502448,1064
25250,J7700010,30.509686,50.396961,56
25251,J7700012,30.50593,50.45446,557
25252,Q8900007,30.395896,50.483413,449
25253,Q8900010,30.359886,50.515943,1035
25256,Q8900016,30.395843,50.482048,449
25257,J7700058,30.630831,50.437505,434
25258,J7700057,30.486538,50.383725,536
25259,Q8900017,30.41853,50.48035,1927
25260,Q8900018,30.366183000000003,50.49755,1822
25261,FZ200012,30.509985999999998,50.450815999999996,88
25262,FZ200013,30.503163,50.447455,1211
25263,FZ200014,30.532217,50.441292,1939
25264,FZ200015,30.525125,50.450584,299
25265,FZ200016,30.52608,50.451807,1931
25266,FZ200017,30.509525,50.446771999999996,662
25267,Q8900006,30.522765999999997,50.450509000000004,299
25268,FZ200018,30.490707,50.457865999999996,481
25269,FZ200011,30.527238,50.444183,1939
25270,FZ200008,30.490878000000002,50.457928,481
25271,FZ100015,30.461865999999997,50.36616,14
25272,Q8800026,30.661959999999997,50.414361,290
25273,FZ100016,30.441513,50.383668,1935
25274,FZ100017,30.49442,50.388113,53
25275,FZ100018,30.455168,50.36694,75
25276,FZ200002,30.510690999999998,50.453905999999996,1216
25277,FZ200003,30.506201,50.451351,934
25278,FZ200005,30.525206,50.449512,299
25279,FZ200007,30.511917999999998,50.449641,2023
25280,Q8800027,30.600403000000004,50.516473,908
25281,Q8800030,30.373782000000002,50.426728999999995,1159
25282,Q8900002,30.362483,50.497,1822
25286,FZ200009,30.516959999999997,50.455653000000005,912
25287,FZ100014,30.480102000000002,50.382777000000004,171
25288,FZ200019,30.523654999999998,50.44958,299
25289,FZ200022,30.517668,50.455462,912
25290,FZ400008,30.393,50.4294,736
25291,FZ400009,30.4535,50.4206,1714
25292,FZ400013,30.4595,50.4254,93
25293,FZ400014,30.3942,50.4142,18
25294,FZ400016,30.3896,50.417,608
25295,FZ400017,30.3963,50.4146,18
25296,FZ400020,30.4843,50.4298,1220
25297,FZ400021,30.4595,50.4253,93
25298,FZ400022,30.5065,50.4107,1221
25299,J7700056,30.483245,50.390451,1010
25300,FZ400024,30.4369,50.4117,1222
25301,J7700055,30.519610999999998,50.405378000000006,826
25302,FZ400025,30.4078,50.4078,1223
25303,FZ400026,30.5063,50.4263,1713
25304,FZ400027,30.4565,50.4211,83
25305,FZ400006,30.3832,50.4272,2024
25306,FZ200020,30.511081,50.455195,1216
25307,FZ400004,30.4434,50.4119,2025
25308,FZ300015,30.5468,50.4126,739
25309,FZ200024,30.508828,50.452299,88
25310,FZ200025,30.510169,50.451008,88
25311,FZ200026,30.517818,50.444688,684
25312,FZ300002,30.5451,50.4175,427
25313,FZ300003,30.5348,50.3787,60
25314,FZ300004,30.5466,50.4277,2026
25315,FZ300005,30.5548,50.4076,2027
25316,FZ300006,30.5565,50.4157,1730
25317,FZ300007,30.5456,50.4128,739
25318,FZ300008,30.5599,50.4013,791
25319,FZ300009,30.5382,50.4144,1943
25321,FZ300011,30.5263,50.4039,38
25322,FZ300013,30.5628,50.401,91
25323,FZ300014,30.5692,50.4127,2028
25324,FZ400002,30.4493,50.4374,258
25325,FZ400028,30.495216999999997,50.427264,1924
25326,FZ100013,30.470645,50.387125,1140
25327,Q8800023,30.458221,50.38447,1720
25328,FW800028,30.53915,50.426759999999994,139
25329,FW800030,30.521928999999997,50.441296,142
25330,FW800031,30.530724,50.43381,683
25331,FW800032,30.518996,50.439595000000004,89
25332,Q8600059,30.626867999999998,50.442397,2029
25333,Q8800002,30.3457,50.462559999999996,517
25334,Q8800003,30.49277,50.443135999999996,105
25335,Q8800004,30.624958000000003,50.416308,1104
25336,Q8800008,30.493779999999997,50.447556,51
25337,Q8800009,30.598318,50.443529999999996,959
25338,FW900002,30.5166,50.4266,636
25339,FW900004,30.5243,50.4121,107
25340,FW900006,30.506,50.4023,2030
25341,Q8800010,30.623572999999997,50.441875,321
25342,FW900008,30.5198,50.4053,826
25343,Q8600058,30.593293,50.438297999999996,1807
25344,FW900010,30.5264,50.41,1942
25345,Q8600057,30.599584999999998,50.463353000000005,964
25346,FW800027,30.522923,50.438664,1939
25347,FW800009,30.506393,50.444322,256
25348,FW800010,30.48801,50.44127,105
25349,FW800012,30.517827,50.407418,135
25350,FW800014,30.545514,50.421089,1770
25351,FW800015,30.538068,50.427273,139
25352,FW800018,30.497552000000002,50.444168,81
25353,FW800019,30.496659,50.444269,81
25354,FW800020,30.488509999999998,50.44135,105
25355,Q8600055,30.588679,50.44978,1780
25356,FW800021,30.488509999999998,50.44135,105
25357,FW800022,30.488509999999998,50.44135,105
25358,FW800023,30.48801,50.44127,105
25359,FW800024,30.486918,50.403310999999995,1241
25360,FW800025,30.539039000000002,50.418912,327
25361,FW800026,30.512116,50.436153000000004,1755
25362,Q8600056,30.599040999999996,50.451557,157
25363,Q8800025,30.470584999999996,50.434231,278
25364,FW900011,30.4881,50.3927,1243
25365,FW900015,30.5087,50.397,56
25366,Q8800015,30.608608,50.530358,393
25367,Q8800016,30.582288000000002,50.495638,565
25368,FZ100006,30.459745,50.383349,1124
25369,FZ100007,30.454929999999997,50.380537,17
25370,FZ100008,30.477512,50.382363,171
25371,FZ100009,30.464294,50.389601,13
25372,Q8800017,30.606376,50.498497,155
25373,FZ100010,30.446516,50.380167,844
25374,FZ100011,30.433803,50.387563,2031
25375,FZ100012,30.446355,50.361506,2032
25376,Q8800018,30.586271000000004,50.500888,1246
25377,Q8800019,30.362365000000004,50.430958000000004,156
25378,Q8800020,30.613128000000003,50.457705,94
25379,Q8800021,30.352825,50.455213,1247
25380,Q8800022,30.53783,50.429383,139
25381,Q8800014,30.633073,50.468521,337
25382,FW900012,30.503,50.3984,2030
25383,FZ100004,30.494421000000003,50.388290999999995,53
25384,FW900035,30.5249,50.4116,107
25385,FW900016,30.488000000000003,50.3937,1243
25386,FW900020,30.5203,50.4204,48
25387,FW900021,30.5247,50.4129,107
25388,FW900022,30.4944,50.3941,30
25389,FW900023,30.5045,50.3993,2030
25390,FW900024,30.5107,50.3978,56
25391,FW900025,30.5072,50.3977,56
25392,FW900026,30.5228,50.4122,1250
25393,FW900027,30.5195,50.4004,1741
25394,FW900028,30.5149,50.4006,2033
25395,Q8800011,30.581640000000004,50.495048,565
25396,FW900029,30.5101,50.4025,244
25397,FW900030,30.5248,50.4116,107
25398,Q8800012,30.608533,50.462916,1912
25399,FW900031,30.5171,50.4067,135
25400,FZ100003,30.503857,50.393817999999996,1254
25401,J7700011,30.482131,50.422738,27
25402,FZ400029,30.459293,50.42498,93
25403,FZ600005,30.457386,50.437084000000006,2034
25404,GF300015,30.478028000000002,50.486692,1786
25405,GF300016,30.452182,50.461490999999995,2035
25407,GF300018,30.471153,50.484974,1786
25408,GF400002,30.365897999999998,50.529043,2036
25409,GF400004,30.428934,50.511353,266
25410,GF400005,30.364579,50.528271999999994,1260
25411,GF400006,30.420291,50.50744,194
25412,GF400007,30.420548999999998,50.507467,194
25413,GF400008,30.406644,50.508015,1757
25414,GF400009,30.416214,50.506324,1757
25415,GF400010,30.493896000000003,50.522784,119
25416,GF400011,30.419434999999996,50.507622999999995,194
25418,J7700041,30.419459999999997,50.426696,1831
25420,Q9000003,30.464246000000003,50.524891,681
25421,GF300013,30.437779,50.474098,1706
25422,GF300011,30.437982,50.476401,513
25423,FZ900007,30.445786,50.502549,2037
25424,FZ900008,30.406471000000003,50.491732,251
25425,FZ900009,30.434528000000004,50.499071,1734
25426,FZ900010,30.352088000000002,50.455215,1247
25427,FZ900012,30.337021000000004,50.470347,575
25428,13100050,30.637913,50.396755,582
25429,GF200002,30.470066,50.466704,12
25430,GF200005,30.507617,50.463774,2004
25431,GF200006,30.532690999999996,50.402035999999995,166
25432,GF200008,30.51391,50.473811,1709
25433,GF300004,30.475032000000002,50.456796999999995,643
25434,GF300005,30.444515999999997,50.470117,1060
25435,GF300006,30.450193,50.482289,19
25436,GF300007,30.440673999999998,50.473452,1706
25437,GF300010,30.474466999999997,50.456247999999995,643
25438,GF300012,30.474515999999998,50.484377,1786
25439,FZ900006,30.339977,50.478487,2038
25440,J7700038,30.516990999999997,50.468565000000005,857
25441,GF400013,30.443185999999997,50.522634000000004,2039
25446,QV600005,30.474626,50.458346999999996,1840
25447,J7700026,30.508390000000002,50.397618,56
25448,J7700025,30.489290999999998,50.443875,105
25449,J7700022,30.516201000000002,50.404709999999994,135
25450,J7700020,30.486465999999997,50.393226,52
25451,J7700019,30.595325,50.438908000000005,1807
25452,J7700018,30.594193,50.452907,1780
25453,KE61546,30.381115,50.435918,1871
25454,KE61567,30.379255999999998,50.457013,1968
25455,J7700017,30.645493,50.414359999999995,1278
25456,J7700016,30.35507,50.462976,516
25458,GF400012,30.462704,50.518689,805
25460,QV800006,30.45405,50.525645000000004,1279
25461,GF400014,30.483346,50.528975,2040
25462,J7700035,30.364465000000003,50.456233000000005,356
25466,J7700034,30.447733000000003,50.520853,277
25467,J7700033,30.458190000000002,50.519018,128
25468,J7700032,30.430646000000003,50.476638,82
25469,Q9000004,30.512411,50.469221000000005,1709
25470,QV800017,30.454005,50.525707000000004,1279
25471,QV800014,30.453982,50.525683,1279
25473,QV800012,30.632578999999996,50.52298,174
25474,QV800007,30.454110999999997,50.525481,1279
25475,J7700027,30.355316,50.45507,592
25476,Q9000005,30.44412,50.500433,918
25477,FZ600002,30.452374,50.446137,44
25478,FZ900005,30.448328999999998,50.501349,2037
25479,FZ800034,30.420176,50.458292,571
25480,FZ700002,30.358813,50.437758,110
25481,FZ700003,30.367216,50.435231,2041
25482,FZ700004,30.387193,50.457627,522
25483,FZ700005,30.386978999999997,50.416708,1284
25484,FZ700006,30.392878999999997,50.431773,1961
25485,FZ700007,30.385455,50.429655,591
25486,FZ700009,30.372859000000002,50.435833,1974
25487,FZ700010,30.364856,50.45111,1909
25488,FZ700012,30.37258,50.431486,679
25489,FZ700013,30.365693,50.426907,352
25490,FZ700014,30.37925,50.455564,1288
25491,FZ700015,30.378052,50.455031,1288
25492,FZ700016,30.365371000000003,50.45555,356
25493,FZ700017,30.364490999999997,50.455673,356
25494,FZ700019,30.400134,50.433966999999996,762
25495,FZ600028,30.459413,50.436295,623
25496,FZ700020,30.371465999999998,50.430618,679
25497,FZ600027,30.461071999999998,50.424741999999995,533
25498,FZ600025,30.472517,50.430613,1289
25499,FZ600009,30.477569,50.424229,1712
25500,FZ600010,30.472517,50.430613,1289
25501,FZ600012,30.463540000000002,50.424237,1291
25502,FZ600013,30.473838,50.448184000000005,49
25503,FZ600014,30.453481,50.445411,44
25504,FZ600015,30.447248,50.453081,847
25505,FZ600016,30.445071000000002,50.453916,384
25506,FZ600017,30.446614,50.451757,2042
25507,FZ600018,30.480357,50.441476,36
25508,FZ600019,30.450903000000004,50.448596,1791
25509,FZ600020,30.459353000000004,50.435891,623
25510,FZ600021,30.474571,50.449326,49
25511,FZ600022,30.472272999999998,50.431193,1289
25512,FZ600023,30.473376000000002,50.431844,1289
25513,FZ600024,30.472517,50.430613,1289
25514,FZ600026,30.472517,50.430613,1289
25515,FZ900002,30.337307,50.464307,1774
25516,FZ800002,30.434553,50.450068,1295
25517,FZ800004,30.439019000000002,50.444387,1726
25518,FZ800028,30.404764,50.433595000000004,2043
25519,FZ800030,30.422795,50.413940999999994,1830
25520,J7700049,30.419265000000003,50.43858,540
25521,J7700048,30.517725,50.407553,135
25522,J7700047,30.510978,50.398313,56
25523,J7700046,30.486493,50.38495,536
25524,J7700045,30.522292999999998,50.405415000000005,826
25525,FZ800031,30.430991,50.441513,1299
25526,13100056,30.617068,50.403075,1095
25527,J7700044,30.48682,50.45865,451
25528,13100055,30.63188,50.395540000000004,319
25529,J7700043,30.521003000000004,50.421021,48
25530,Q8900021,30.410729999999997,50.472065,358
25531,FZ800032,30.42616,50.422912,364
25532,FZ800033,30.420006,50.448017,2044
25533,FZ800027,30.431489000000003,50.441618,1299
25534,FZ800003,30.438063,50.446059000000005,1726
25535,J7700052,30.455421,50.422325,1714
25536,J7700054,30.462908000000002,50.365796,14
25537,FZ800005,30.402696999999996,50.457982,2045
25538,FZ800006,30.419548,50.458103,571
25539,FZ800007,30.430696,50.428876,585
25540,FZ800008,30.427383000000003,50.423842,364
25541,FZ800010,30.421478999999998,50.445904,875
25542,FZ800012,30.418236,50.438259,540
25543,FZ800014,30.429485999999997,50.412744,1304
25544,FZ800015,30.417195,50.427858,878
25545,FZ800017,30.418932,50.437515999999995,540
25546,FZ800018,30.439391999999998,50.426207,2046
25547,FZ800019,30.434752000000003,50.437812,77
25548,FZ800021,30.417864,50.427844,878
25549,FZ800022,30.440036,50.442603000000005,810
25550,FZ800024,30.419347,50.438592,540
25551,FZ800026,30.414982000000002,50.443389,1838
25552,J7700053,30.518503000000003,50.448043,684
25553,FW800008,30.505034000000002,50.437432,761
25554,80600143,30.580081,50.505548,1022
25555,80600146,30.617198,50.511053000000004,1151
25556,27000092,30.546847999999997,50.371365000000004,57
