Customer_Code,AddressGeographicalX,AddressGeographicalY,cluster
96600286,30.01528,46.53586,1577
14300655,30.00722,46.555336,1577
R5900028,30.012074,46.550361,1577
96600285,30.019563,46.536421,1577
73600433,30.019396,46.536338,1577
R5900031,30.014396,46.539308,1577
73600434,30.02775,46.538085,1577
73600435,30.00925,46.546516,1577
14300292,30.009141,46.550216,1577
V3500035,30.00649,46.557658,1577
96600181,30.22923,46.465921,1578
96600186,30.214288,46.488128,1578
96600189,30.201336,46.482888,1578
96600179,30.218748,46.489785,1578
14300658,30.20131,46.482868,1578
73610079,30.200563,46.478391,1578
R5900004,30.208451,46.481738,1578
R5900006,30.230208,46.465413,1578
14300293,30.18942,46.49881,1578
96600192,30.241966,46.45309,1578
96600191,30.218705,46.48984,1578
R5900071,30.243521,46.450711,1578
R5900083,30.232026,46.467615,1578
V3500042,30.201228,46.482755,1578
73610078,30.206823,46.485483,1578
96600183,30.242046,46.45041,1578
J6200048,30.263091,46.426318,1579
32200095,30.27063,46.414248,1579
96600292,30.266073,46.412976,1579
96600290,30.265713,46.413438,1579
R5900070,30.263353,46.427098,1579
73610143,30.284955,46.418041,1579
32200096,30.266071,46.41298,1579
14300294,30.283381,46.417611,1579
B6100010,30.2657,46.413453,1579
B4800012,30.293371,46.421615,1579
U0027373,30.277166,46.415881,1579
B4800014,30.284568,46.418505,1579
14300323,30.483525,46.339337,1580
96600119,30.480659,46.357769,1580
96600117,30.480661,46.357769,1580
LG500007,30.472177,46.335765,1580
LG500006,30.472134,46.335768,1580
GW700005,30.38662,46.2805,1581
14310047,30.329441,46.305583,1581
R9800012,30.38484,46.2879,1581
14310048,30.329698,46.307675,1581
R6700048,30.356861,46.281713,1581
14300660,30.375216,46.282981,1581
14300324,30.376296,46.284223,1581
LG600002,30.35117,46.29476,1581
R5800146,33.725208,47.010095,1582
R5800145,33.727235,47.009285,1582
R5800144,33.719421,47.004303,1582
V1800012,33.727283,47.009243,1582
R5800147,33.740268,47.017553,1582
V1800009,33.727291,47.009236,1582
V1800006,33.73305,47.009665,1582
QG800023,33.725837,47.008291,1582
15900034,33.733823,47.009158,1582
97100003,33.73393,47.009133,1582
14300326,33.733915,47.009303,1582
97100548,33.733773,47.009203,1582
R5800019,33.7349,47.0088,1582
R5800263,33.736556,47.003723,1582
GV100042,33.732251,47.007032,1582
GS900010,33.728799,47.010986,1582
97100002,33.733891,47.009275,1582
GV100030,33.369591,46.650398,1583
R5800220,33.374918,46.650473,1583
R5800221,33.376286,46.647865,1583
R5800119,33.376461,46.658385,1583
14300331,33.350471,46.650956,1583
R5800091,33.365103,46.647755,1583
97100097,33.36484,46.647971,1583
QG700003,33.371293,46.653524,1583
97100092,33.37647,46.658346,1583
97100094,33.36799,46.644946,1583
R5800398,33.36845,46.644703,1583
B8500010,33.462485,46.690298,1584
GV100037,33.458334,46.708066,1584
14300332,33.45991,46.708248,1584
B4800073,29.846265,47.088898,1585
R6500052,29.856893,47.077086,1585
J6200033,29.847345,47.083796,1585
99210118,29.865171,47.070876,1585
14300334,29.83875,47.103123,1585
14300335,29.849145,47.077281,1585
QL300012,29.849157,47.077289,1585
96800398,29.856075,47.07512,1585
14300345,31.869868,47.122426,1586
14300346,31.895963,46.707013,1587
B4900107,31.89926,46.70707,1587
B4900104,31.903706,46.69901,1587
V0700023,31.903296,46.705875,1587
QI900008,31.905131,46.708192,1587
U0025316,31.903811,46.70577,1587
GV800060,31.899261,46.707071,1587
GV800004,31.896692,46.706441,1587
B4900123,31.899256,46.70573,1587
B4900106,31.67281,46.822265,1588
B4900080,31.676288,46.815506,1588
14300347,31.673043,46.817208,1588
B4900197,31.67928,46.821726,1588
R6000032,31.671678,46.811493,1588
73510008,29.755955,47.330475,1589
R6500061,29.75844,47.33194,1589
GZ500021,29.75807,47.332698,1589
96800488,29.757131,47.329731,1589
R6500006,29.756348,47.329878,1589
96800491,29.757445,47.331566,1589
U0032635,29.757866,47.332711,1589
96800498,29.75807,47.332573,1589
GZ500041,29.755971,47.330469,1589
14300352,29.756266,47.329728,1589
96600498,30.478855,47.035065,1590
96600491,30.47028,46.97484,1590
96600486,30.469806,46.977576,1590
99210097,30.478446,47.02992,1590
14300363,30.469278,46.976668,1590
96600482,30.469783,46.976646,1590
R6500015,30.466783,47.005435,1590
96600481,30.471416,46.969913,1590
R6500040,30.46962,46.979405,1590
R6500041,30.461125,47.019601,1590
R6500042,30.480653,46.982226,1590
R6500043,30.478825,47.059423,1590
31300061,30.46989,46.977665,1590
B9400268,30.471218,46.969863,1590
B9400290,30.476553,47.042821,1590
QL300016,30.472015,46.969807,1590
QL300019,30.472015,46.969807,1590
14300362,30.469615,46.977825,1590
GZ500025,30.469871,46.976743,1590
B4800172,30.478845,47.034958,1590
B4800174,30.478126,47.051885,1590
B4800170,30.471453,46.977423,1590
B4800168,30.46976,46.977619,1590
B4800173,30.476123,47.068816,1590
B4800176,30.469643,46.978255,1590
22710009,31.310583,48.285135,1591
QI400032,31.310876,48.2825,1591
22710058,31.313286,48.282181,1591
14300366,31.310838,48.287816,1591
S7000059,31.313178,48.282075,1591
GW200015,31.209923,47.601447,1592
14300372,31.237058,47.589005,1592
14300371,31.205788,47.603943,1592
B5400520,31.2371,47.589448,1592
QI600011,31.212753,47.599815,1592
GV900007,31.213,47.626,1592
GV900006,31.217169,47.627021,1592
B5400519,31.198781,47.61052,1592
B5400517,31.206613,47.619538,1592
R6300017,31.206916,47.603258,1592
B5400518,31.213505,47.599368,1592
B5400516,31.22394,47.593916,1592
B5400514,31.205785,47.619003,1592
GW400032,31.21117,47.60076,1592
R6300018,31.200086,47.612163,1592
V3400026,30.441398,46.249146,1593
GW700004,30.42315,46.26668,1593
R6700034,30.42824,46.257858,1593
U0004893,30.44013,46.29231,1593
B5200171,30.444748,46.24476,1593
29300091,30.444704,46.244755,1593
GW700007,30.42613,46.27889,1593
B5200102,30.429813,46.264013,1593
GZ300008,30.449417,46.24181,1593
B5200186,30.444783,46.244768,1593
B4800152,30.42743,46.28851,1593
GW800002,30.42636,46.24365,1593
B9400153,30.42583,46.2924,1593
V3400022,30.444729,46.244736,1593
V7500003,30.42399,46.26135,1593
LF600002,30.431841,46.262009,1593
V3400023,30.444732,46.244797,1593
V3400039,30.440111,46.260476,1593
R9400022,30.44612,46.26608,1593
28900059,30.444678,46.244781,1593
R9400021,30.44183,46.27135,1593
88700006,30.44409,46.28718,1593
88700043,30.43306,46.27849,1593
V3400024,30.449178,46.25279,1593
28900057,30.439108,46.245868,1593
V3400046,30.443416,46.244599,1593
96600055,30.444732,46.244786,1593
R6400060,30.439022,46.245641,1593
GW700003,30.43236,46.28589,1593
14300661,30.440653,46.255878,1593
96600054,30.441428,46.248151,1593
R9600014,30.43628,46.27878,1593
96600005,30.438963,46.245708,1593
14300401,30.444703,46.244747,1593
B5100184,30.43892,46.245508,1593
V3400025,30.44834,46.25202,1593
R9800021,30.42556,46.28627,1593
R9800024,30.43063,46.28238,1593
28900127,30.445525,46.187425,1594
B5200174,30.457578,46.173735,1594
28900126,30.446885,46.185681,1594
14300402,30.44788,46.17822,1594
B5200054,30.45757,46.173736,1594
96600127,30.455051,46.174473,1594
B5200037,30.448211,46.183016,1594
14300413,31.39353,46.851298,1595
14300414,31.388945,46.854201,1595
14310158,31.38233,46.85416,1595
97000560,31.394065,46.852266,1595
R6700072,31.386048,46.85602,1595
GW200037,31.388945,46.854201,1595
U0022279,31.383131,46.853973,1595
96600045,31.38316,46.85395,1595
96600043,31.384956,46.857775,1595
GV800006,31.387038,46.855671,1595
GV800013,31.386048,46.856021,1595
GV800014,31.386048,46.856022,1595
B4900096,31.391151,46.855078,1595
16300031,31.393246,46.851286,1595
16320155,31.388078,46.85006,1595
GV800059,31.383161,46.853951,1595
GV800077,31.386941,46.858136,1595
GV800064,31.388078,46.850061,1595
R6700078,31.20889,46.81196,1596
14300418,31.2015,46.802415,1596
14300420,31.52947,46.923996,1597
97000596,31.55809,46.937466,1597
B4900194,31.562211,46.937125,1597
QI800012,31.549175,46.939526,1597
U0022064,31.549175,46.939526,1597
R6000033,31.562078,46.937146,1597
V0700031,31.526633,46.924103,1597
B4700083,31.54965,46.93897,1597
QL300002,30.273986,47.843376,1598
31300007,30.298386,47.843591,1598
31300008,30.297168,47.843873,1598
96800528,30.263601,47.836304,1598
14300425,30.254501,47.830858,1598
96800272,30.268243,47.845461,1598
96800270,30.266811,47.84428,1598
96800266,30.256393,47.83223,1598
14310109,30.25241,47.83018,1598
14500042,30.26926,47.839075,1598
GZ500038,30.297561,47.843561,1598
GZ500024,30.268243,47.845431,1598
B5400345,30.25736,47.83361,1598
B5400346,30.260216,47.836223,1598
96800268,30.264333,47.841888,1598
96800271,30.267618,47.84567,1598
B5400344,30.257211,47.832805,1598
96700302,29.787406,46.288945,1599
B5100027,29.787406,46.288945,1599
14300436,29.787396,46.28898,1599
96700303,29.8695,46.184888,1600
28900206,29.893943,46.178548,1600
28900274,29.864275,46.18509,1600
28900205,29.864106,46.19051,1600
14300437,29.868538,46.178828,1600
14300441,29.35166,46.469019,1601
14300442,29.244058,46.120776,1602
14300443,29.244057,46.120793,1602
14300506,29.244058,46.120793,1602
R6700051,29.245433,46.12065,1602
14300444,29.285088,46.061123,1603
R6700067,29.27396,46.02042,1604
14300445,29.275841,46.021063,1604
96700446,29.338661,45.987611,1605
88700144,29.348636,45.985538,1605
14300446,29.336118,45.988295,1605
14300507,29.347915,45.985698,1605
28900134,29.663745,46.01864,1606
96700284,29.668088,46.020108,1606
96700279,29.656811,46.02422,1606
96700278,29.662385,46.014728,1606
14300448,29.664628,46.023603,1606
J5100094,29.695526,45.985428,1606
96700276,29.659456,46.023578,1606
96700269,29.691796,45.990421,1606
96700268,29.6998,45.9921,1606
96700265,29.695451,45.959625,1606
B5100151,29.676623,46.016818,1606
J5100095,29.6998,45.992,1606
14300494,29.673463,46.019942,1606
14300501,29.691598,45.991291,1606
28900092,29.66453,46.0236,1606
28900133,29.674501,46.021164,1606
28900108,29.666846,46.020113,1606
J5100115,29.673463,46.019942,1606
GZ400045,29.692762,45.988563,1606
GZ400028,29.69877,45.988596,1606
28900137,29.663431,46.023218,1606
GZ400019,29.656349,46.024024,1606
GZ400027,29.695597,45.996249,1606
QJ900002,29.666947,46.028537,1606
B5100075,29.69648,45.95127,1606
28900281,29.668718,46.020043,1606
R6700053,29.685128,46.027421,1606
28900263,29.696936,45.985678,1606
R6700008,29.662495,46.01419,1606
R6700071,29.676646,46.01682,1606
R6400095,29.666947,46.028537,1606
R6700006,29.696686,45.945418,1606
28900245,29.656868,46.024766,1606
R6700060,29.696373,45.95134,1606
B5400439,30.609635,48.287841,1607
14300451,30.634841,48.297283,1607
14500036,30.609513,48.287948,1607
96700449,29.431516,46.003948,1608
B5100026,29.4442,45.9835,1608
88700139,29.432528,45.990031,1608
GZ400046,29.44664,45.983062,1608
28900138,29.439241,45.993158,1608
J5100117,29.42873,46.003783,1608
J5100118,29.436151,45.995203,1608
96700465,29.428618,45.988026,1608
96700460,29.42859,45.988021,1608
GZ400062,29.451995,45.984725,1608
R6700003,29.414566,45.99814,1608
GZ400042,29.428618,45.988026,1608
B5100200,29.429771,46.001748,1608
GZ400017,29.416666,45.983333,1608
B5100003,29.432605,45.990048,1608
96700459,29.428618,45.988026,1608
96700454,29.4174,45.956,1608
96700502,29.411733,45.99297,1608
96700525,29.42865,45.98801,1608
14300508,29.42782,46.003783,1608
R6700069,29.259916,45.816553,1609
14300512,29.258595,45.81982,1609
28900036,29.25648,45.819915,1609
GZ400026,29.259577,45.821294,1609
96700441,29.259333,45.813393,1609
28900004,29.58828,45.398675,1610
B5100037,29.580113,45.409255,1610
96700005,29.57606,45.408501,1610
R6400083,29.586925,45.400156,1610
B5100152,29.596548,45.396945,1610
96700174,29.588011,45.398831,1610
14300526,29.587393,45.399448,1610
88700150,29.595046,45.396818,1610
S6900066,29.847885,48.329833,1611
96800549,29.8539,48.3356,1611
B5400248,29.865461,48.33967,1611
31300023,29.841493,48.349683,1611
31300019,29.864705,48.341685,1611
B5400247,29.86884,48.336391,1611
B5400251,29.867778,48.338048,1611
S6900062,29.853595,48.339573,1611
B5400249,29.853985,48.338896,1611
S6900065,29.869588,48.338176,1611
14300532,29.867956,48.338198,1611
S6900064,29.86762,48.347768,1611
14500016,29.86784,48.338101,1611
S6900063,29.8671,48.345596,1611
S6900067,29.86783,48.338145,1611
31300010,29.867841,48.338143,1611
96800209,29.852535,48.345665,1611
96600530,30.943038,46.820766,1612
LG600031,30.940532,46.821771,1612
B9400287,30.951636,46.816473,1612
LG600015,30.954227,46.825931,1612
R6000024,30.940396,46.815111,1612
96600476,30.9367,46.810465,1612
TE900024,30.947434,46.824656,1612
96600477,30.945876,46.824523,1612
JL400015,30.946661,46.823949,1612
B9400256,30.942485,46.8177,1612
R6000018,30.943771,46.824295,1612
14300539,30.9367,46.810465,1612
96600473,30.945718,46.82129,1612
GZ600009,30.946147,46.81761,1612
14300540,29.509528,47.95378,1613
B4800221,29.507305,47.953183,1613
14300547,33.436581,46.845595,1614
GV100021,33.421762,46.836498,1614
R5800431,33.424336,46.837935,1614
GV100020,33.423127,46.838115,1614
R5800258,33.458951,46.850326,1614
R5800125,33.45586,46.850444,1614
R5800382,33.388855,46.828978,1614
QG800015,33.412873,46.832936,1614
QG800002,33.408413,46.831867,1614
R5800124,33.414591,46.833,1614
R5800004,33.45011,46.850561,1614
B8500081,33.416431,46.834838,1614
97100063,33.407528,46.831948,1614
QG800033,33.411948,46.832704,1614
97100058,33.427475,46.84071,1614
29600053,33.398058,46.830441,1614
97100057,33.43858,46.843095,1614
R5800005,33.425273,46.839768,1614
B8500116,33.416628,46.83484,1614
31300032,31.854473,47.681868,1615
R5600078,31.85048,47.695075,1615
14300580,31.850353,47.69506,1615
QI700010,31.85214,47.6901,1615
14300581,31.852721,47.692083,1615
R5600055,31.855936,47.681486,1615
96900293,31.852721,47.692083,1615
96900294,31.85286,47.692173,1615
96900300,31.850163,47.69208,1615
14300582,31.852721,47.692083,1615
96700522,28.274741,45.4554,1616
B5100043,28.279968,45.456785,1616
96700218,28.308751,45.446326,1616
R6400082,28.295195,45.458405,1616
V3600018,28.287361,45.447173,1616
96700524,28.28104,45.455226,1616
96700212,28.278238,45.455671,1616
28900022,28.270888,45.457718,1616
96700213,28.278016,45.455185,1616
96700215,28.284538,45.451481,1616
99200120,28.295665,45.463333,1616
96700216,28.288528,45.445783,1616
96700496,28.273946,45.455858,1616
B5100130,28.280051,45.456833,1616
14300583,28.273835,45.455991,1616
99200119,28.287361,45.447173,1616
14300584,32.3087,46.625685,1617
B8400263,32.313803,46.605083,1617
U0061108,32.308791,46.625263,1617
GV200003,32.321198,46.618721,1617
QG900026,32.854356,46.503119,1618
14300587,32.85562,46.500215,1618
97100484,32.860558,46.497335,1618
R5500016,32.848458,46.502483,1618
97100482,32.848463,46.502483,1618
GZ500017,29.887695,47.044567,1619
14300595,29.88774,47.044183,1619
QL300013,29.88716,47.044115,1619
14300740,32.36584,48.392778,1620
B8200124,32.35093,48.37316,1620
14300745,31.645451,48.539045,1621
14300749,30.986951,48.757945,1622
B8100126,31.07237,48.442085,1623
Q1900046,31.096235,48.445926,1623
96900496,31.071268,48.4435,1623
B8100054,31.074191,48.44877,1623
B8100055,31.072476,48.442421,1623
14300755,31.06153,48.433576,1623
Q1900045,31.072345,48.442085,1623
B9400157,31.129078,46.649371,1624
R6000052,31.100733,46.626345,1624
GZ600007,31.102724,46.647315,1624
B9400004,31.105728,46.625068,1624
LG600010,31.100825,46.625623,1624
14310003,31.098943,46.626061,1624
R6000006,31.100201,46.62646,1624
14310004,31.097803,46.631846,1624
73610060,31.092335,46.623618,1624
B9400006,31.093421,46.624173,1624
TE900044,31.106942,46.624972,1624
QL100015,31.106008,46.62371,1624
U0000657,31.101605,46.619668,1624
U0000660,31.102176,46.618006,1624
88700073,31.10378,46.61887,1624
U0000662,31.107535,46.620266,1624
73600426,31.102908,46.621336,1624
U0000664,31.094185,46.621655,1624
73600367,31.09217,46.624411,1624
73600362,31.095723,46.622713,1624
U0000651,31.100321,46.62478,1624
73600320,31.101705,46.62675,1624
73600238,31.106941,46.62202,1624
73600125,31.101461,46.620961,1624
73600112,31.105028,46.623555,1624
U0000667,31.102402,46.625392,1624
U0000655,31.098005,46.623906,1624
TE900018,31.095085,46.620058,1624
U0000591,31.097558,46.625173,1624
U0000590,31.10274,46.62626,1624
GZ300022,31.101884,46.620204,1624
73620221,31.109088,46.637991,1624
V3500012,31.109088,46.637991,1624
73620210,31.098738,46.623915,1624
73620206,31.092791,46.623175,1624
U0000673,31.10279,46.626183,1624
73610062,31.104486,46.622746,1624
73620148,31.105508,46.619683,1624
U0000645,31.095393,46.623788,1624
U0000649,31.10186,46.622833,1624
U0000647,31.105365,46.621675,1624
B5400043,31.24251,47.6748,1625
B5400053,31.242135,47.673855,1625
96900269,31.244851,47.670935,1625
14310055,31.2405,47.67534,1625
96900268,31.2421,47.6745,1625
R6300008,31.340713,47.847751,1626
14310107,31.332783,47.822671,1626
14310058,31.341595,47.848376,1626
14310108,31.331683,47.82158,1626
14310065,31.419403,47.874771,1627
B5400434,31.418686,47.875745,1627
B5400356,31.473948,47.980571,1628
14310069,31.494153,47.997385,1628
14310077,31.543708,47.871856,1629
96900610,31.572853,47.86452,1629
B5400445,31.558171,47.874181,1629
B5400042,31.5516,47.8741,1629
96900318,31.580451,47.862791,1629
R6300014,31.574663,47.866876,1629
B5400028,31.579765,47.868263,1629
B5400298,31.5802,47.867077,1629
B5400479,31.580533,47.86261,1629
B5400371,31.572318,47.867378,1629
B5400372,31.57931,47.86341,1629
B5400478,31.574836,47.869265,1629
96900320,31.580365,47.862598,1629
96900322,31.579896,47.862651,1629
96900324,31.558,47.874,1629
96900325,31.555171,47.874185,1629
QI600005,31.570898,47.856941,1629
B5400470,31.554872,47.87421,1629
96900319,31.55426,47.874393,1629
B5400034,31.317465,47.907818,1630
14310080,31.31623,47.90213,1630
B5400035,31.32505,47.912798,1630
B5400029,31.314943,47.909071,1630
B5400494,31.320983,47.895745,1630
96900154,31.314005,47.913113,1630
96900155,31.319256,47.9063,1630
96900157,31.317196,47.90652,1630
96900593,31.31583,47.906385,1630
96900159,31.319483,47.907348,1630
96900163,31.306748,47.918648,1630
B5400032,31.318991,47.907733,1630
GW300002,31.32423,47.91234,1630
GW300018,31.314001,47.91324,1630
B5400297,31.316955,47.907133,1630
14500014,31.316493,47.906158,1630
B5400493,31.316158,47.906823,1630
B5400495,31.307363,47.902766,1630
31300029,31.323006,47.891898,1630
B5400041,31.777695,47.80353,1631
14310083,31.772865,47.809185,1631
B5400037,31.777695,47.80353,1631
B5400414,31.666093,47.796956,1632
14310086,31.66543,47.792028,1632
14310096,30.965535,47.751086,1633
14310123,29.1255,46.4649,1634
14310121,29.121639,46.467475,1634
14310122,29.0437,46.4824,1635
U0035934,29.041285,46.483183,1635
14310126,29.239456,46.303613,1636
14310128,29.181921,46.420037,1637
J5100113,29.180175,46.422154,1637
14310132,29.34244,46.41153,1638
V3400020,30.432115,46.411425,1639
R6400061,30.430771,46.412758,1639
96600123,30.40741,46.433513,1639
B5200048,30.402048,46.430755,1639
R6400062,30.427795,46.414851,1639
B5200049,30.4028,46.435418,1639
B5200047,30.412466,46.42383,1639
96600121,30.404001,46.435621,1639
14310137,30.435011,46.403466,1639
97000564,31.244525,46.86375,1640
14310151,31.244686,46.86563,1640
U0022329,31.25052,46.864203,1640
14310156,31.453698,46.758835,1641
14310161,31.356735,46.913128,1642
14310159,31.3691,46.8881,1642
GV800066,31.285791,46.640176,1643
B4900139,31.28579,46.640177,1643
GV800034,31.285791,46.640176,1643
GV800067,31.285791,46.640176,1643
14310163,31.285791,46.640176,1643
V7000011,31.264,46.62,1643
V0700017,31.395041,46.626295,1644
U0022239,31.347456,46.612663,1644
14310165,31.345655,46.6173,1644
14310168,31.353125,46.61814,1644
14310167,31.35327,46.617686,1644
14310166,31.35404,46.61821,1644
V0700019,31.383797,46.624831,1644
16320175,31.3973,46.6255,1644
U0010027,31.353126,46.618141,1644
GV800053,31.347456,46.612663,1644
GV800065,31.353271,46.617686,1644
16320162,31.346615,46.616296,1644
QJ200008,31.38268,46.62343,1644
U0022236,31.353218,46.617686,1644
GV800040,31.353125,46.618141,1644
GV800039,31.353125,46.618141,1644
GV800041,31.353125,46.618141,1644
16320176,31.347505,46.612688,1644
B4900135,31.402594,46.622031,1644
U0022207,31.354943,46.619026,1644
GV800005,31.351413,46.620305,1644
16310071,31.43082,47.164018,1645
14310169,31.43093,47.163918,1645
16300058,31.428948,47.167733,1645
14310171,30.221006,45.906291,1646
28900268,30.223346,45.900703,1646
B4800069,30.2935,46.1156,1647
14310173,30.28867,46.086718,1647
14310176,30.622453,48.32841,1648
14310177,30.801287,48.145572,1649
96900049,30.79265,48.138415,1649
96900040,30.8209,48.1434,1649
B5400069,30.811625,48.139375,1649
B5400452,30.820942,48.14364,1649
96900066,30.666446,47.935695,1650
14310179,30.673593,47.938366,1650
14310180,30.83801,47.91501,1651
96900058,30.831778,47.904111,1651
96900059,30.839996,47.912646,1651
14310181,30.70865,48.099598,1652
B5400225,30.707817,48.099636,1652
14310182,30.619014,48.13347,1653
U0061050,30.619016,48.133263,1653
B5400105,30.625941,48.129225,1653
96900050,30.627033,48.129856,1653
B5100168,29.7696,46.3726,1654
14310183,29.7716,46.3498,1654
28900212,29.7111,46.0875,1655
14310185,29.7226,46.0873,1655
14310184,29.7302,46.107,1655
96700292,29.7155,46.0931,1655
R6700070,29.7156,46.0931,1655
U0036188,29.7158,46.089,1655
14310187,29.322745,46.240828,1656
R6700068,29.323043,46.232178,1656
96600083,29.9983,46.3284,1657
96600098,30.0456,46.3441,1657
14310191,30.0215,46.3466,1657
B4800086,30.0215,46.3466,1657
14310192,30.096591,46.333688,1658
J6200014,30.073708,46.858516,1659
73500270,30.069258,46.851901,1659
TE900048,30.070557,46.853875,1659
V3500005,30.092856,46.839015,1659
73500306,30.070688,46.853211,1659
73510006,30.073395,46.862841,1659
TE900043,30.066265,46.861867,1659
99210112,30.069261,46.8519,1659
73510039,30.070776,46.85339,1659
73500269,30.05735,46.849013,1659
B4800088,30.075511,46.854128,1659
R5900042,30.074591,46.850268,1659
31300017,30.073705,46.858508,1659
96600414,30.073695,46.858298,1659
73510005,30.066071,46.84996,1659
73500307,30.065923,46.843013,1659
73510001,30.076113,46.850391,1659
J6200015,30.07941,46.847831,1659
99210082,30.072545,46.851636,1659
R5900058,30.073773,46.861861,1659
R5900059,30.076355,46.842258,1659
J6200032,30.07872,46.857981,1659
J6200040,30.076496,46.842248,1659
J6200042,30.072666,46.851383,1659
J6200045,30.06916,46.85192,1659
96600420,30.073743,46.850389,1659
96600533,30.073223,46.851106,1659
96600532,30.072758,46.851428,1659
14310197,30.07249,46.851486,1659
J6200031,30.0741,46.854025,1659
GZ600008,30.086703,46.855055,1659
GZ500034,30.072596,46.851609,1659
GZ500039,30.073783,46.858535,1659
96600417,30.072776,46.851856,1659
LG600035,30.072561,46.851639,1659
99210106,29.996678,46.734623,1660
99210104,29.998458,46.733863,1660
14310198,29.985563,46.735625,1660
B4800136,29.977303,46.662996,1660
GZ500035,29.996642,46.734601,1660
B4800135,29.972345,46.678485,1660
B4800082,29.976963,46.736956,1660
B4800078,29.976126,46.70884,1660
B4800080,29.977692,46.737689,1660
R6000053,29.976928,46.73697,1660
B4800144,29.976553,46.662171,1660
R5900053,29.972735,46.67999,1660
14310200,29.701306,45.782333,1661
B5100062,29.701438,45.782025,1661
GZ400061,29.436749,45.76967,1662
96700334,29.442423,45.72048,1662
96700347,29.440133,45.760821,1662
U0034450,29.43684,45.731781,1662
96700333,29.440811,45.723978,1662
14310202,29.441696,45.721755,1662
B4800015,29.442773,45.761328,1662
B4800049,29.440093,45.761555,1662
B4800018,29.441018,45.77212,1662
28900188,29.43218,45.798731,1662
B4800019,29.439446,45.76151,1662
B5100087,29.43664,45.794605,1662
28900253,29.441026,45.772123,1662
14310208,30.147776,45.892645,1663
96700354,30.1434,45.8859,1663
14310209,30.196011,46.601678,1664
U0022596,30.14627,46.38078,1665
14310211,30.14842,46.37929,1665
R5900012,30.18335,46.36438,1666
B4800143,30.17951,46.36947,1666
14310213,30.18261,46.36523,1666
96900633,30.597188,48.16149,1667
14310217,30.596765,48.161126,1667
14310216,30.592915,48.161051,1667
14310219,30.596518,48.16113,1667
14310218,30.59581,48.165373,1667
96900142,30.584351,48.188105,1667
B5400300,30.596431,48.164656,1667
B5400301,30.597188,48.16149,1667
96900146,30.596031,48.16177,1667
96900147,30.596311,48.164643,1667
B5400532,31.148241,47.829623,1668
GW300005,31.1876,47.824,1668
GW300014,31.17723,47.82453,1668
14510030,31.17303,47.825927,1668
GW300017,31.154267,47.82472,1668
U0037465,31.13074,47.828715,1668
B5400535,31.178335,47.82502,1668
B5400178,31.184288,47.825038,1668
96900115,31.16702,47.828861,1668
B5400176,31.181495,47.818143,1668
B5400008,31.178942,47.822866,1668
B5400162,31.181255,47.817461,1668
B5400025,31.186021,47.82182,1668
14500004,31.179786,47.826228,1668
96900116,31.177265,47.828075,1668
B5400175,31.170468,47.825801,1668
B5400266,31.167061,47.828521,1668
96900119,31.17479,47.823763,1668
B5400277,31.171743,47.822975,1668
14500017,31.166256,47.824366,1668
B5400173,31.166705,47.828316,1668
96900121,31.171398,47.824028,1668
B5400174,31.169545,47.827441,1668
B5400280,31.180272,47.823885,1668
96900585,31.188806,47.823741,1668
B5400463,31.14734,47.82316,1668
96900125,31.172535,47.826491,1668
B5400284,31.17166,47.828515,1668
B5400285,31.17614,47.829361,1668
QJ100012,31.176824,47.823471,1668
B5400295,31.184978,47.821178,1668
96900120,31.174491,47.824068,1668
B5400292,31.17053,47.827231,1668
96900126,31.177796,47.829178,1668
96900197,31.128441,47.816916,1668
14510023,31.176361,47.830045,1668
14510012,31.182391,47.825305,1668
B5400296,31.184091,47.824388,1668
14510011,31.171763,47.83,1668
96900185,31.178001,47.82491,1668
96900188,31.17915,47.81921,1668
31300018,31.194505,47.817068,1668
96900189,31.181143,47.819193,1668
B5400187,31.179038,47.822833,1668
96900587,31.178921,47.822812,1668
96900114,31.182398,47.825895,1668
B5400186,31.194983,47.819206,1668
B5400064,31.137451,47.830706,1668
14500038,31.187611,47.82416,1668
B5400185,31.186278,47.821636,1668
B5400184,31.182898,47.824358,1668
B5400182,31.174613,47.827266,1668
96900191,31.17053,47.8272,1668
96900112,31.166722,47.8295,1668
B5400180,31.174975,47.825455,1668
96900192,31.179878,47.823991,1668
14500026,31.170311,47.827656,1668
96900586,31.16772,47.826185,1668
96900355,31.399688,47.534651,1669
14500018,31.393161,47.505816,1669
96800061,30.087061,48.131188,1670
J5100038,30.0231,48.129387,1670
GZ500036,30.08706,48.13118,1670
96800236,30.071141,48.158088,1670
R6500005,30.072756,48.131096,1670
R6500009,30.076358,48.122098,1670
99210095,30.022643,48.141481,1670
99210122,30.103216,48.133671,1670
GZ500031,30.023167,48.129367,1670
96800537,30.08354,48.129103,1670
B4800075,30.037891,48.131403,1670
96800529,30.087848,48.131908,1670
B5400443,30.077076,48.119933,1670
B5400442,30.07955,48.121753,1670
96800523,30.08671,48.13058,1670
14500025,30.085141,48.129901,1670
U0020696,30.02319,48.129395,1670
31300052,30.081191,48.136403,1670
31300053,30.059835,48.144833,1670
31300055,30.074335,48.131073,1670
31300056,30.060543,48.130781,1670
R6500060,30.08828,48.131331,1670
96800057,30.08496,48.131265,1670
GZ500023,30.022649,48.141497,1670
96600504,30.029606,48.122968,1670
GZ500018,30.103216,48.133675,1670
96900281,30.887032,47.776021,1671
14500031,30.887032,47.776021,1671
